CIPCODE,AWLEVEL,YEAR,Total Count,Description
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0901,5,2024,1663,"Computer Engineering, General"
14.0903,5,2024,368,Computer Software Engineering
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.3601,5,2024,199,Manufacturing Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0803,5,2024,239,Computer Graphics
14.0101,5,2024,1013,"Engineering, General"
14.0201,5,2024,468,"Aerospace, Aeronautical and Astronautical Engineering"
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.9999,5,2024,439,"Engineering, Other"
15.0101,5,2024,119,Architectural Engineering Technology/Technician
15.0303,5,2024,851,Electrical/Electronic/Communications Engr Technology/Technician
15.0403,5,2024,88,Electromechanical Technology/Electromechanical Engineering Tech
15.1201,5,2024,295,Computer Engineering Technology/Technician
15.9999,5,2024,264,"Engineering Technologies/Technicians, Other"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0199,5,2024,210,"Computer and Information Sciences, Other"
11.0701,5,2024,4890,Computer Science
11.1003,5,2024,1163,Computer and Information Systems Security
14.0101,5,2024,1013,"Engineering, General"
14.0701,5,2024,1089,Chemical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.3501,5,2024,671,Industrial Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0501,5,2024,408,Computer Systems Analysis/Analyst
11.0501,5,2024,408,Computer Systems Analysis/Analyst
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
14.0801,5,2024,1635,"Civil Engineering, General"
14.0903,5,2024,368,Computer Software Engineering
14.1901,5,2024,2199,Mechanical Engineering
14.3501,5,2024,671,Industrial Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
11.0103,5,2024,1659,Information Technology
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
11.0701,5,2024,4890,Computer Science
14.1301,5,2024,303,Engineering Science
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0199,5,2024,210,"Computer and Information Sciences, Other"
11.0199,5,2024,210,"Computer and Information Sciences, Other"
11.9999,5,2024,429,"Computer and Information Sciences and Support Services, Other"
14.0101,5,2024,1013,"Engineering, General"
14.0101,5,2024,1013,"Engineering, General"
11.1003,5,2024,1163,Computer and Information Systems Security
14.0801,5,2024,1635,"Civil Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.2201,5,2024,68,Naval Architecture and Marine Engineering
14.3701,5,2024,95,Operations Research
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
14.9999,5,2024,439,"Engineering, Other"
14.9999,5,2024,439,"Engineering, Other"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0201,5,2024,595,"Computer Programming/Programmer, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0199,5,2024,210,"Computer and Information Sciences, Other"
11.0202,5,2024,92,"Computer Programming, Specific Applications"
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0701,5,2024,1089,Chemical Engineering
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1201,5,2024,668,Engineering Physics
14.1201,5,2024,668,Engineering Physics
14.1301,5,2024,303,Engineering Science
14.1301,5,2024,303,Engineering Science
14.1401,5,2024,583,Environmental/Environmental Health Engineering
14.1901,5,2024,2199,Mechanical Engineering
11.0701,5,2024,4890,Computer Science
14.1201,5,2024,668,Engineering Physics
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.1003,5,2024,1163,Computer and Information Systems Security
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0701,5,2024,1089,Chemical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1401,5,2024,583,Environmental/Environmental Health Engineering
14.1901,5,2024,2199,Mechanical Engineering
14.3301,5,2024,117,Construction Engineering
11.1003,5,2024,1163,Computer and Information Systems Security
11.0103,5,2024,1659,Information Technology
11.0701,5,2024,4890,Computer Science
11.0801,5,2024,606,"Web Page, Digital/Multimedia and Information Resources Design"
11.0803,5,2024,239,Computer Graphics
11.0899,5,2024,212,"Computer Software and Media Applications, Other"
11.1003,5,2024,1163,Computer and Information Systems Security
11.1099,5,2024,238,"Computer/Info Tech Services Administration & Management, Other"
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
11.0103,5,2024,1659,Information Technology
11.0701,5,2024,4890,Computer Science
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
11.0701,5,2024,4890,Computer Science
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.1901,5,2024,2199,Mechanical Engineering
15.0399,5,2024,262,"Electrical/Electronic Engineering Technologies/Technicians, Other"
11.0103,5,2024,1659,Information Technology
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0401,5,2024,1907,Information Science/Studies
11.0401,5,2024,1907,Information Science/Studies
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
11.0802,5,2024,102,Data Modeling/Warehousing and Database Administration
11.0802,5,2024,102,Data Modeling/Warehousing and Database Administration
11.1003,5,2024,1163,Computer and Information Systems Security
14.0101,5,2024,1013,"Engineering, General"
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.2701,5,2024,157,Systems Engineering
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
14.0701,5,2024,1089,Chemical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
11.0401,5,2024,1907,Information Science/Studies
11.0103,5,2024,1659,Information Technology
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
11.0401,5,2024,1907,Information Science/Studies
11.0701,5,2024,4890,Computer Science
11.0401,5,2024,1907,Information Science/Studies
11.0701,5,2024,4890,Computer Science
14.0901,5,2024,1663,"Computer Engineering, General"
11.0401,5,2024,1907,Information Science/Studies
11.0103,5,2024,1659,Information Technology
11.1099,5,2024,238,"Computer/Info Tech Services Administration & Management, Other"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
14.0201,5,2024,468,"Aerospace, Aeronautical and Astronautical Engineering"
14.0801,5,2024,1635,"Civil Engineering, General"
14.0803,5,2024,34,Structural Engineering
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1401,5,2024,583,Environmental/Environmental Health Engineering
14.1801,5,2024,361,Materials Engineering
14.1901,5,2024,2199,Mechanical Engineering
14.3501,5,2024,671,Industrial Engineering
11.0103,5,2024,1659,Information Technology
15.9999,5,2024,264,"Engineering Technologies/Technicians, Other"
11.0701,5,2024,4890,Computer Science
14.1201,5,2024,668,Engineering Physics
11.0103,5,2024,1659,Information Technology
11.0701,5,2024,4890,Computer Science
14.0201,5,2024,468,"Aerospace, Aeronautical and Astronautical Engineering"
14.0899,5,2024,36,"Civil Engineering, Other"
14.0901,5,2024,1663,"Computer Engineering, General"
14.0903,5,2024,368,Computer Software Engineering
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1201,5,2024,668,Engineering Physics
14.1901,5,2024,2199,Mechanical Engineering
14.2701,5,2024,157,Systems Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
14.0301,5,2024,249,Agricultural/Biological Engineering and Bioengineering
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0701,5,2024,1089,Chemical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.3501,5,2024,671,Industrial Engineering
15.0303,5,2024,851,Electrical/Electronic/Communications Engr Technology/Technician
15.1001,5,2024,342,Construction Engineering Technology/Technician
11.0101,5,2024,5103,"Computer and Information Sciences, General"
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1401,5,2024,583,Environmental/Environmental Health Engineering
14.1901,5,2024,2199,Mechanical Engineering
14.2401,5,2024,45,Ocean Engineering
14.3801,5,2024,34,Surveying Engineering
11.0901,5,2024,491,Computer Systems Networking and Telecommunications
11.1099,5,2024,238,"Computer/Info Tech Services Administration & Management, Other"
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
14.0201,5,2024,468,"Aerospace, Aeronautical and Astronautical Engineering"
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0701,5,2024,1089,Chemical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.0903,5,2024,368,Computer Software Engineering
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.2401,5,2024,45,Ocean Engineering
14.2401,5,2024,45,Ocean Engineering
15.1001,5,2024,342,Construction Engineering Technology/Technician
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
11.0103,5,2024,1659,Information Technology
11.1003,5,2024,1163,Computer and Information Systems Security
14.0101,5,2024,1013,"Engineering, General"
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1401,5,2024,583,Environmental/Environmental Health Engineering
14.1901,5,2024,2199,Mechanical Engineering
14.9999,5,2024,439,"Engineering, Other"
15.1001,5,2024,342,Construction Engineering Technology/Technician
15.9999,5,2024,264,"Engineering Technologies/Technicians, Other"
11.0401,5,2024,1907,Information Science/Studies
11.0701,5,2024,4890,Computer Science
11.1003,5,2024,1163,Computer and Information Systems Security
11.0701,5,2024,4890,Computer Science
11.0701,5,2024,4890,Computer Science
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0103,5,2024,1659,Information Technology
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0701,5,2024,1089,Chemical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1901,5,2024,2199,Mechanical Engineering
14.3501,5,2024,671,Industrial Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0101,5,2024,5103,"Computer and Information Sciences, General"
14.0201,5,2024,468,"Aerospace, Aeronautical and Astronautical Engineering"
14.0301,5,2024,249,Agricultural/Biological Engineering and Bioengineering
14.0501,5,2024,856,Biomedical/Medical Engineering
14.0701,5,2024,1089,Chemical Engineering
14.0801,5,2024,1635,"Civil Engineering, General"
14.0901,5,2024,1663,"Computer Engineering, General"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1401,5,2024,583,Environmental/Environmental Health Engineering
14.1801,5,2024,361,Materials Engineering
14.1901,5,2024,2199,Mechanical Engineering
14.2301,5,2024,139,Nuclear Engineering
14.2701,5,2024,157,Systems Engineering
15.1001,5,2024,342,Construction Engineering Technology/Technician
15.1102,5,2024,148,Surveying Technology/Surveying
11.0102,5,2024,40,Artificial Intelligence and Robotics
11.0299,5,2024,24,"Computer Programming, Other"
11.0701,5,2024,4890,Computer Science
11.1003,5,2024,1163,Computer and Information Systems Security
11.1099,5,2024,238,"Computer/Info Tech Services Administration & Management, Other"
11.9999,5,2024,429,"Computer and Information Sciences and Support Services, Other"
14.0903,5,2024,368,Computer Software Engineering
15.1299,5,2024,15,"Computer Engineering Technologies/Technicians, Other"
11.1099,5,2024,238,"Computer/Info Tech Services Administration & Management, Other"
11.0103,5,2024,1659,Information Technology
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0202,5,2024,92,"Computer Programming, Specific Applications"
14.1001,5,2024,2357,"Electrical, Electronics and Communications Engineering"
14.1201,5,2024,668,Engineering Physics
14.1901,5,2024,2199,Mechanical Engineering
11.0101,5,2024,5103,"Computer and Information Sciences, General"
11.0102,5,2024,40,Artificial Intelligence and Robotics
11.0103,5,2024,1659,Information Technology
11.0901,5,2024,491,Computer Systems Networking and Telecommunications
14.0903,5,2024,368,Computer Software Engineering
11.1099,5,2024,238,"Computer/Info Tech Services Administration & Management, Other"
11.0103,5,2024,1659,Information Technology
11.1003,5,2024,1163,Computer and Information Systems Security
